title,url,has_fee
Patterns of Effects and Sensitivity Analysis for Differences-in-Differences,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307804,FALSE
Using statistical and machine learning methods to analyze response time data from computer-based educational assessments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307805,FALSE
Finding the Strength in a Weak Instrument in a Study of Cognitive Outcomes Produced by Catholic High Schools,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307806,FALSE
Predicting Poverty Using Remote Sensing Vegetation Indices,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307807,FALSE
Gender gap in the perception of safety in subways,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307808,FALSE
Presenting results of statistical tests in graphical format ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307809,FALSE
A panel analytic approach to modeling sleep-related outcomes among older adults in China,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307810,FALSE
Framing of Culture War Issues in Congressional Campaign Websites,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307811,FALSE
Data-driven community based programming:  A Statistical Analysis of Heart Disease Prevention Initiatives in Oklahoma City-County,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307812,FALSE
Confidence Intervals for Marginal Effects and Predictive Margins in Logit Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307813,FALSE
Making data-driven decisions about serving homeless populations using machine learning tools,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307814,FALSE
Scoring fingerprint images to explain human performance on identification tasks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307815,FALSE
A statistical measure of gerrymandering and compactness of district maps,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307816,FALSE
Getting a Clear Picture of Students’ Writing Performance,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307817,FALSE
Importance of data quality for national HIV prevention program monitoring and evaluation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307818,FALSE
Pre-Conceptions of Statistical Inference in Biostatistics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307819,FALSE
Impact of approaches for clinical and radiological monitoring on predicting of short-term and long-term disability outcomes in multiple sclerosis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307820,FALSE
Developing year-long mobile health interventions to improve mental health outcomes among medical interns: experimental design and statistical methods ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307821,FALSE
"Tolerance Intervals for Autoregressive Models, with an Application to Hospital Waiting Lists",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307822,FALSE
Coffee and Cardiovascular Disease Prevention,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307823,FALSE
Lowering Sample Size Requirements for Mixture Modeling in Mental Health Research,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307824,FALSE
Rank-based approach for estimating correlations in mixed ordinal data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307825,FALSE
"Age-period-cohort analysis of lead body burden in the United States, 1976-2016",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307826,FALSE
Psychotherapy Outcomes for Adults with Autism Spectrum Disorder in a University Counseling Setting,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307827,FALSE
Assessment of Biomarker Strategies in Lung Cancer Management via Net Reclassification Indices,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307828,FALSE
Experiences with Incorporating R into a Second-Level Biostatistics Course for MPH students,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307830,FALSE
Joint valid moments Bayesian marginal logistic regression model with time dependent covariates,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307831,FALSE
Temporal Association of Prostate and Colon Cancer with World Trade Center Rescue/Recovery Work: A 14 Year Cohort Study ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307832,FALSE
Predicting the absolute risk of undetected uterine cancer in a matched case-control study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307833,FALSE
New Results on the Weighted Generalized Score for Comparing Two Correlated Means,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307834,FALSE
Sample size calculations in single-case designs,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307835,FALSE
A Bayesian Zero Inflated Binomial Model for Repeated Measures Count Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307836,FALSE
Optimality in group testing estimation with misclassification,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307837,FALSE
The Value of Mentors for Young Adults,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305335,FALSE
Data Analytics for Better Statistics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308005,FALSE
“Comparison of methods to analyze cost when extreme values are present”,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306585,FALSE
Estimating Custom Rates Using a Weighted Mean of Reported Rates,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305244,FALSE
A Comparison of Several Missing Data Imputation Techniques for Analyzing Different Types of Missingness,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305191,FALSE
"Partitioning the Adjustment for Nonresponse, Undercoverage and Misclassification for the 2017 Census of Agriculture",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304779,FALSE
Reconstructing Matrices with Linear Programming,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302980,FALSE
"Factors associated with rural disparities in early-season influenza vaccination among U.S. adults, 2018–19 influenza season",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301704,FALSE
Multivariate joint modeling of mean and variation and time-lagged intensive longitudinal methods to assess associations between outcomes and predictor variation.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307128,FALSE
"A Multinomial Hurdle model, Interpretation in the Context of Post Discharge Cost of Care",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307122,FALSE
Generalized mixed functional modeling approach for discrete scalar outcomes and account for the cross-dependence of repeated functional observations.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307119,FALSE
Alternative Method to Determine High and Low Performing Facilities ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307042,FALSE
Unknown unknowns: silently missing administrative data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306720,FALSE
Statistical de-identification of a health dataset based on a common data model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306626,FALSE
Asymptotic Properties and Optimal Threshold Selection in Probabilistic Record Linkage Analyses,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306595,FALSE
"Estimating time to intermediate endpoints using population-level survival data and deconvolution methods, with application to cancer progression and recurrence",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306386,FALSE
The trim-and-fill method for publication bias: practical guidelines and recommendations based on a large database of meta-analyses,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305164,FALSE
Water Fluoridation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304499,FALSE
Comparison between Individual-level and Ecological Models: a HIV PrEP Prescription Example Using a National Pharmacy Database,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304398,FALSE
Using Interactive Web-based Monitoring to Increase Breastfeeding,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307149,FALSE
Evaluating the psychometric properties of the immunotherapy module of the MD Anderson Symptom Inventory (MDASI-Immunotherapy) ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307145,FALSE
Statistics in Three Biological and Environmental Science Case Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305362,FALSE
Effects of Mixture Distributions on Phase I and Phase II Performance of Shewhart Style Charts,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305054,FALSE
Hill Climb Racing Video Game: Return of Investment Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304867,FALSE
Statistical Process Control in the Presence of Multiple Batch Effects,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304710,FALSE
A Comparison of Four Methods of Inverse Prediction,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304454,FALSE
Prediction of Shrimp Size Distribution Reared Inside Submersible Sea Cages,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304195,FALSE
Designing bridging studies to adjust for assay changes in national surveys,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303003,FALSE
A Process Control Model with Decisions Based on Runs,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301788,FALSE
Advanced Visualization Techniques for Big Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300634,FALSE
Network Models with Unspecified Higher Order Dependence,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304614,FALSE
Evaluating the effects of misspecification in the symbolic linear regression for interval-valued data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304757,FALSE
Modeling the Occurrence of Terrorist Attacks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306727,FALSE
Fear of Death and its Association with Religion-related Beliefs ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306875,FALSE
Sequence distance regression for estimating covariate effects on activity sequences with an application to mobile sensor data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307099,FALSE
Measuring Polarity From News Sources: A Topic Modeling Approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307103,FALSE
Testing complex multivariate mediation hypotheses,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307181,FALSE
Evaluating Estimation Methods for Combining Probability and Nonprobability Samples through a Simulation Study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306911,FALSE
Simulation Evaluation of Adaptive Survey Designs for a Community Health Survey,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307057,FALSE
Impact of survey administation mode on educational surveys,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307362,FALSE
Methodological considerations for sampling in the Influenza Hospitalization Surveillance Network,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300653,FALSE
The Impact of Adding a Survey Supplement on Response Rates,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302907,FALSE
Assessment of Nonresponse in the 2016 National Hospital Care Survey,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304113,FALSE
Methods for incorporating weighting adjustments into a replicate weighting strategy for the public-use NHIS,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304505,FALSE
Internet Self-Response Projections for the 2020 Census,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304705,FALSE
Method for selecting calibration weights in a non-probability epidemiological survey,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304729,FALSE
Methods for Identifying Careless Responders in Online Survey Data ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304789,FALSE
Functional Covariate Adjustment in Survey Sampling ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305196,FALSE
Evaluating the contribution acoustic monitors have in predicting bat mist netting success,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306423,FALSE
Statistical Disclosure Control with Machine Learning,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306660,FALSE
Weighted l1 Regularized VAR for Spatio-temporal Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304326,FALSE
TRANSFERABILITY OF CRASH MODIFICATION FACTORS VIA GRAPHICAL CAUSAL MODELS: AN INTRODUCTION,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307087,FALSE
Data assimilation with local translation error analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304532,FALSE
Evaluation of a stochastic collocation scheme for weather models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306622,FALSE
Mediation Analysis for Longitudinal Data with Applications to Clinical Trial Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307840,FALSE
